
data/N029821/N029821-ALTO00001.xml,,,I IV,,»
data/N029821/N029821-ALTO00001.xml,,,,,Jf
data/N029821/N029821-ALTO00001.xml,,,tpn,,'
data/N029821/N029821-ALTO00001.xml,,,,,fog/
data/N029821/N029821-ALTO00001.xml,,,,,C

data/N029821/N029821-ALTO00002.xml,,,Country Elevators,and Warehouses,,Warehouses
data/N029821/N029821-ALTO00005.xml,,,Cartwright,McLaughlin Co Ww,,iMM
data/N029821/N029821-ALTO00005.xml,,,Cartwright,Young Grain Co   3,,>v
data/N029821/N029821-ALTO00005.xml,,,Cartwright,,,v/
data/N029821/N029821-ALTO00005.xml,,,Chater,Ogilvie Flour Mills Co,,p-
data/N029821/N029821-ALTO00005.xml,,,Chater,Western Canada Flour Mills Co,,E^*
data/N029821/N029821-ALTO00005.xml,,,Clearwater,Maple Leaf Milling Co,E.,ffltL-'
data/N029821/N029821-ALTO00005.xml,,,Clearwater,*J T Hunter ,E.,U§^
data/N029821/N029821-ALTO00005.xml,,,Coulter,Western Canada Flour Mills Co,E.,SOOOU&^V
data/N029821/N029821-ALTO00005.xml,,,Crandall,Canadian Elevator Co,E.,V»v\
data/N029821/N029821-ALTO00005.xml,,,Crandall,Maple Leaf Milling Co,E.,30000
data/N029821/N029821-ALTO00005.xml,,,Crandall,Ogilvie Flour Mills Co,E.,'
data/N029821/N029821-ALTO00005.xml,,,Culross,Canadian Elevator Co,E.,27000
data/N029821/N029821-ALTO00005.xml,,,Crystal Citv,Young Grain Co,E.,30000
data/N029821/N029821-ALTO00005.xml,,,Crystal Citv,Manitoba El Commission,E.,40000
data/N029821/N029821-ALTO00005.xml,,,Crystal Citv,,E.,22500
data/N029821/N029821-ALTO00005.xml,,,Crystal Citv,,E.,27000
data/N029821/N029821-ALTO00005.xml,,,Crystal Citv,,E.,1-1000
data/N029821/N029821-ALTO00005.xml,,,Cvpress River,International Elevator Co,E.,28000*
data/N029821/N029821-ALTO00005.xml,,,Cvpress River,McLaughlin Elevator Co,E.,35000
data/N029821/N029821-ALTO00005.xml,,,Cvpress River,Northern Elevator Co,E.,22000
data/N029821/N029821-ALTO00005.xml,,,Cvpress River,Ogilvie Flour Mills Co,E.,35000
data/N029821/N029821-ALTO00005.xml,,,Cvpress River,Western Elevator Co,E.,30000
data/N029821/N029821-ALTO00005.xml,,,Chillon Siding,Manitoba El Commission,E.,27000
data/N029821/N029821-ALTO00005.xml,,,Dalnv,' Lake of the Woods Milling Co,E.,50000
data/N029821/N029821-ALTO00005.xml,,,Dalnv,Western Canada F Mills Co,E.,30000
data/N029821/N029821-ALTO00005.xml,,,Darliugford,Canadian Elevator Co,E.,27000
data/N029821/N029821-ALTO00005.xml,,,Darliugford,Farmers' Elevator Co,E.,45000
data/N029821/N029821-ALTO00005.xml,,,Darliugford,MeLauglilin & Ellis,E.,25000
data/N029821/N029821-ALTO00005.xml,,,Deleau,Lake of the Woods Milling Co,E.,10000
data/N029821/N029821-ALTO00005.xml,,,Deleau,♦Northern Elevator Co,E.,22000
data/N029821/N029821-ALTO00005.xml,,,Deloraine..,Dominion Elevator Co,E.,25000
data/N029821/N029821-ALTO00005.xml,,,Deloraine..,Farmers' Elevator C 0 ,E.,35000
data/N029821/N029821-ALTO00005.xml,,,Deloraine..,International Elevator Co,E.,28000
data/N029821/N029821-ALTO00005.xml,,,Deloraine..,Ogilvie Flour Mills Co,E.,20000
data/N029821/N029821-ALTO00005.xml,,,Deloraine..,Deloraine Milling Co,,3000
data/N029821/N029821-ALTO00005.xml,,,Deloraine..,♦Northern Elevator Co,E.,20000
data/N029821/N029821-ALTO00005.xml,,,Dominion City,Lake of the Woods Milling Co,E.,25000
data/N029821/N029821-ALTO00005.xml,,,Dominion City,Ogilvie Flour Mills Co,E.,20000
data/N029821/N029821-ALTO00005.xml,,,Dominion City,Manitoba El Commission,E.,20000
data/N029821/N029821-ALTO00005.xml,,,Dominion City,W A Morkill,W.W.,5000
data/N029821/N029821-ALTO00005.xml,,,Douglas,Lake of the Wjods Milling Co,E.,35000
data/N029821/N029821-ALTO00005.xml,,,Dufrost,Northern Elevator Co,E.,25000
data/N029821/N029821-ALTO00005.xml,,,Ebor,Geo McCullooh & Sons,E.,30000
data/N029821/N029821-ALTO00005.xml,,,Edrans,Western Canada F Mills C 0:,E.,25000

data/N029821/N029821-ALTO00006.xml,,,,,CAPACITY
data/N029821/N029821-ALTO00006.xml,,,STATION.,OWNER „,,BUSHELS
data/N029821/N029821-ALTO00006.xml,,,Elkhorn..,Lake of the Woods Milling Co,E.,45000
data/N029821/N029821-ALTO00006.xml,,,Elkhorn..,Ogilvie Flour Mills Co,E.,20000
data/N029821/N029821-ALTO00006.xml,,,Elkhorn..,Manitoba El Commission,E.,21600
data/N029821/N029821-ALTO00006.xml,,,Elva,Lake of the Woods Milling Co,E.,25000
data/N029821/N029821-ALTO00006.xml,,,Elva,Manitoba Elevator Commission,E.,35000
data/N029821/N029821-ALTO00006.xml,,,Elva,,E.,22300
data/N029821/N029821-ALTO00006.xml,,,Elva,* " ",E.,16000
data/N029821/N029821-ALTO00006.xml,,,Emerson,Aime Sc Davis ' •,E.,6000
data/N029821/N029821-ALTO00006.xml,,,Elm Creek,Northern Elevator Co,E.,20000
data/N029821/N029821-ALTO00006.xml,,,Elm Creek,Ogilvie Flour Mills Co,E.,25000
data/N029821/N029821-ALTO00006.xml,,,Elm Creek,Western Canada Flour Mills Co,E.,25000
data/N029821/N029821-ALTO00006.xml,,,Ewart,Lake of the Woods Milling Co,E.,30000
data/N029821/N029821-ALTO00006.xml,,,East Selkirk,Lake of the Woods Milling Co,E.,20000
data/N029821/N029821-ALTO00006.xml,,,Fannystelle,Canadian Elevator Co,E.,25000
data/N029821/N029821-ALTO00006.xml,,,Fannystelle,Farmers' Elevator Co,E.,-10000
data/N029821/N029821-ALTO00006.xml,,,Findlay,♦Northern Elevator Co,E.,23000
data/N029821/N029821-ALTO00006.xml,,,Forrest,Lake of the Woods Milling Co,E.,25000
data/N029821/N029821-ALTO00006.xml,,,Forrest,Western Canada Flour Mills Co,E.,16000
data/N029821/N029821-ALTO00006.xml,,,Forrest,♦'Northern Elevator Co,E.,ISOOO
data/N029821/N029821-ALTO00006.xml,,,Foxwarren,Dominion Elevator Co,E.,10000
data/N029821/N029821-ALTO00006.xml,,,Foxwarren,Imperial Elevator and Lumber Co,E.,30000
data/N029821/N029821-ALTO00006.xml,,,Foxwarren,Maple Leaf Milling Co,E.,35000
data/N029821/N029821-ALTO00006.xml,,,Foxwarren,Northern Elevator Co,E.,25000
data/N029821/N029821-ALTO00006.xml,,,Franklin,D McMartin,E.,25000
data/N029821/N029821-ALTO00006.xml,,,Franklin,Northern Elevator Co,E.,17000
data/N029821/N029821-ALTO00006.xml,,,Franklin,Ogilvie Flour Mills Co,E.,15000
data/N029821/N029821-ALTO00006.xml,,,Gladstone,Echo Milling Co,M.E.,40000
data/N029821/N029821-ALTO00006.xml,,,Gladstone,W H Squair,W.E.,10000
data/N029821/N029821-ALTO00006.xml,,,Glenboro,McLaughlin Elevator Co,E.,30000
data/N029821/N029821-ALTO00006.xml,,,Glenboro,Ogilvie Flour Mills Co,E.,35000
data/N029821/N029821-ALTO00006.xml,,,Glenboro,Western Elevator Co,E.,35000
data/N029821/N029821-ALTO00006.xml,,,Goodlands,Lake of the Woods Milling Co,E.,40000
data/N029821/N029821-ALTO00006.xml,,,Goodlands,Maple Leaf Milling Co,E.,30000
data/N029821/N029821-ALTO00006.xml,,,Goodlands,Young Grain Co,E.,30000
data/N029821/N029821-ALTO00006.xml,,,Goodlands,♦Northern Elevator Co,E.,23000
data/N029821/N029821-ALTO00006.xml,,,Gretna,J P Friesen & 50n5"?,,ME12000
data/N029821/N029821-ALTO00006.xml,,,Gretna,Klasscn Bros & Schellenberg,E.,30000
data/N029821/N029821-ALTO00006.xml,,,Gretna,Lake of the Woods Milling Co,,E.,16000
data/N029821/N029821-ALTO00006.xml,,,Gretna,Ogilvie Flour Mills Co,E.,44000
data/N029821/N029821-ALTO00006.xml,,,Gretna,C Pieper,,ME28000
data/N029821/N029821-ALTO00006.xml,,,Gretna,H ltitz,M.E.,8000
data/N029821/N029821-ALTO00006.xml,,,Gretna,♦Manitoba Elevator Commission,E.,20000
data/N029821/N029821-ALTO00006.xml,,,Griswold,Lake of the Woods Milling Co,E.,35000
data/N029821/N029821-ALTO00006.xml,,,Griswold,Ogilvie Flour Mills Co,E.,45000
data/N029821/N029821-ALTO00006.xml,,,Griswold,Manitoba Elevator Commission,E.,28000
data/N029821/N029821-ALTO00006.xml,,,*N"ot Licensed.,w ",E.,23500

data/N029821/N029821-ALTO00007.xml,,,Hamiota,Ogiivie Flour Mills Co,E.,35000'
data/N029821/N029821-ALTO00007.xml,,,Hamiota,Western Canada Flour Mills Co,E.,25000
data/N029821/N029821-ALTO00007.xml,,,Hamiota,Manitoba Elevator Commission,E.,41000
data/N029821/N029821-ALTO00007.xml,,,Hamiota,,E.,31000'
data/N029821/N029821-ALTO00007.xml,,,Hamiota,* " ",E.,20000
data/N029821/N029821-ALTO00007.xml,,,Harding,Canadian Elevator Co,E.,27000
data/N029821/N029821-ALTO00007.xml,,,Harding,Northern Elevator Co,E.,25000
data/N029821/N029821-ALTO00007.xml,,,Harding,"Western Canada Flour Mills Co,E.,25000
data/N029821/N029821-ALTO00007.xml,,,Hargrave,♦Manitoba Elevator Commission,E.,29000
data/N029821/N029821-ALTO00007.xml,,,Hargrave,,E.,25000
data/N029821/N029821-ALTO00007.xml,,,Hargrave,,E.,19600
data/N029821/N029821-ALTO00007.xml,,,Harrowby,J S Maynes,E.,10000
data/N029821/N029821-ALTO00007.xml,,,Harrowby,Northern Elevator Co,E.,30000
data/N029821/N029821-ALTO00007.xml,,,Hartney,Lake of the Woods Milling Co,E.,35000^
data/N029821/N029821-ALTO00007.xml,,,Hartney,Ogiivie Flour Mills Co,E.,30000
data/N029821/N029821-ALTO00007.xml,,,Hartney,♦Manitoba Elevator Commission,E.,29000-
data/N029821/N029821-ALTO00007.xml,,,Hartney,♦Frank Hill,E.,30000-
data/N029821/N029821-ALTO00007.xml,,,Headingly,Western Canada Flour Mills Co,E.,25000'
data/N029821/N029821-ALTO00007.xml,,,High Bluff,A Forsythe &Co,E.,•
data/N029821/N029821-ALTO00007.xml,,,High Bluff,",E.,25000
data/N029821/N029821-ALTO00007.xml,,,High Bluff,",E.,30000
data/N029821/N029821-ALTO00007.xml,,,Holland,Farmers Elevator Co,E.,30000-
data/N029821/N029821-ALTO00007.xml,,,Holland,International Elevator Co,E.,2i>000
data/N029821/N029821-ALTO00007.xml,,,Holland,Lake of the Woods Milling Co,E.,20000
data/N029821/N029821-ALTO00007.xml,,,Holland,Ogiivie Flour Mills Co,E.,3G000
data/N029821/N029821-ALTO00007.xml,,,Holland,♦Northern Elevator Co,E.,20000
data/N029821/N029821-ALTO00007.xml,,,Holmfield,Wm Harrison,,•
data/N029821/N029821-ALTO00007.xml,,,Holmfield,Manitoba Elevator Commission,E.,32000
data/N029821/N029821-ALTO00007.xml,,,Harmsworth,Lake of the Woods Milling Co,E.,40000-
data/N029821/N029821-ALTO00007.xml,,,Hazelridge,Ogiivie Flour Mills Co,E.,25000>
data/N029821/N029821-ALTO00007.xml,,,Kaleida,Ogiivie Flour Mills Co,E.,25000-
data/N029821/N029821-ALTO00007.xml,,,Kaleida,Randall Gee & Mitchell,E.,30000
data/N029821/N029821-ALTO00007.xml,,,Kelloe,Northern Elevator Co,E.,22000
data/N029821/N029821-ALTO00007.xml,,,Kelloe,Manitoba Elevator Commission,E.,21200-
data/N029821/N029821-ALTO00007.xml,,,Kemnay,Farmers Elevator and Milling Co,E.,40000^
data/N029821/N029821-ALTO00007.xml,,,Kemnay,♦Ogiivie Flour Mills Co,E.,30000
data/N029821/N029821-ALTO00007.xml,,,Kenton,Lake of the Woods Milling Co,E.,40000-
data/N029821/N029821-ALTO00007.xml,,,Kenton,Ogiivie Flour Mills Co,E.,35000-
data/N029821/N029821-ALTO00007.xml,,,Kenton,Manitoba Elevator Commission,E.,25000'
data/N029821/N029821-ALTO00007.xml,,,Kenton,,E.,20700-
data/N029821/N029821-ALTO00007.xml,,,Killarney,Canadian Elevator Co,E.,25000-
data/N029821/N029821-ALTO00007.xml,,,Killarney,Lake of the Woods Milling Co E,E.,35000-
data/N029821/N029821-ALTO00007.xml,,,Killarney,Jos Pritchard,E.,22000-
data/N029821/N029821-ALTO00007.xml,,,Killarney,Young Grain Co,E.,30000-
data/N029821/N029821-ALTO00007.xml,,,Killarney,♦Dominion Elevator Co,E.,25000
data/N029821/N029821-ALTO00007.xml,,,Keyes,Ogiivie Flour Mills Co,E.,36000-
data/N029821/N029821-ALTO00007.xml,,,Keyes,♦Jas Richardson & Sons E,E.,12000-

data/N029821/N029821-ALTO00008.xml,,,Kirkella,Canadian Elevator Co,E.,27000
data/N029821/N029821-ALTO00008.xml,,,Landseer,Lake of the Woods Milling Co,E.,50000
data/N029821/N029821-ALTO00008.xml,,,La Riviere,Ogilvie Flour Mills Co,E.,30000
data/N029821/N029821-ALTO00008.xml,,,La Riviere,Manitoba Elevator Commission,E.,30000
data/N029821/N029821-ALTO00008.xml,,,La Riviere,,E.,28000
data/N029821/N029821-ALTO00008.xml,,,La Salle,M Cormier,E.,10000
data/N029821/N029821-ALTO00008.xml,,,Lauder,Lake of the Woods Milling Co,E.,25000
data/N029821/N029821-ALTO00008.xml,,,Lauder,Ogilvie Flour Mills Co,E.,25000
data/N029821/N029821-ALTO00008.xml,,,Lauder,Manitoba Elevator Commission,E.,46000
data/N029821/N029821-ALTO00008.xml,,,Lauder,* ",E.,25000
data/N029821/N029821-ALTO00008.xml,,,Lenore,Ogilvie Flour Mills Co,E.,35000
data/N029821/N029821-ALTO00008.xml,,,Lenore,Manitoba Elevator Commission,E.,30000
data/N029821/N029821-ALTO00008.xml,,,Lenore,,E.,27000
data/N029821/N029821-ALTO00008.xml,,,Lenore,",E.,19400
data/N029821/N029821-ALTO00008.xml,,,Lyleton,Ogilvie Flour Mills Co,E.,35000
data/N029821/N029821-ALTO00008.xml,,,Lyleton,Manitoba Elevator Commission,E.,47200
data/N029821/N029821-ALTO00008.xml,,,Mordcn,International Elevator Co,,28000
data/N029821/N029821-ALTO00008.xml,,,Mordcn,Lake of the Woods Milling Co,E.,40000
data/N029821/N029821-ALTO00008.xml,,,Mordcn,Ogilvie Flour Mills Co,E.,44000
data/N029821/N029821-ALTO00008.xml,,,Manitou,Lake of the Woods Milling Co,E.,40000
data/N029821/N029821-ALTO00008.xml,,,Manitou,Maple Leaf Milling Co,E.,40000
data/N029821/N029821-ALTO00008.xml,,,Manitou,Ogilvie Flour Mills Co,E.,35000
data/N029821/N029821-ALTO00008.xml,,,Manitou,Pembina Farmers Elevator Co,E.,45000
data/N029821/N029821-ALTO00008.xml,,,Manitou,Manitoba Elevator Commission,E.,35000
data/N029821/N029821-ALTO00008.xml,,,Manson,Manitoba Elevator Commission,E.,24000
data/N029821/N029821-ALTO00008.xml,,,Mather,Manitoba Elevator Commission,E.,27000
data/N029821/N029821-ALTO00008.xml,,,Mather,,E.,25300
data/N029821/N029821-ALTO00008.xml,,,Mather,,E.,25000
data/N029821/N029821-ALTO00008.xml,,,Medora,Lake of the Woods Milling Co,E.,25000
data/N029821/N029821-ALTO00008.xml,,,Medora,Manitoba Elevator Cominissiomn,E.,27000
data/N029821/N029821-ALTO00008.xml,,,Medora,,E.,20500
data/N029821/N029821-ALTO00008.xml,,,Melbourne,Ogilvie Flour Mills Co,E.,25000
data/N029821/N029821-ALTO00008.xml,,,Melita,Lake of the Woods Milling Co,E.,35000
data/N029821/N029821-ALTO00008.xml,,,Melita,Farmers Elevator Co,,50000
data/N029821/N029821-ALTO00008.xml,,,Melita,Ogilvie Flour Mills Co,E.,25000
data/N029821/N029821-ALTO00008.xml,,,Melita,*Northern Elevator Co,E.,2G000
data/N029821/N029821-ALTO00008.xml,,,Melita,*T, R Lamont & Sons,E.,25000
data/N029821/N029821-ALTO00008.xml,,,Menteith,Ceo McCulloch <k Sons,E.,25000
data/N029821/N029821-ALTO00008.xml,,,Methven,Lake of the Woods Milling Co,E.,35000
data/N029821/N029821-ALTO00008.xml,,,Methven,Ogilvie Flour Mills Co 1,E.,36000
data/N029821/N029821-ALTO00008.xml,,,Millwood,Northern Elevator Co,E.,25000
data/N029821/N029821-ALTO00008.xml,,,Miniota,Lake of the Woods Milling Co,E.,25000
data/N029821/N029821-ALTO00008.xml,,,Miniota,Maple Leaf Milling Co,E.,30000
data/N029821/N029821-ALTO00008.xml,,,Miniota,Manitoba Elevator Commission,E.,30000
data/N029821/N029821-ALTO00008.xml,,,Miniota,, ",E.,14300

data/N029821/N029821-ALTO00009.xml,,,Minnedosa,N Bawlf Grain Co,E.,30000
data/N029821/N029821-ALTO00009.xml,,,Minnedosa,Dominion Elevator Co,E.,10000
data/N029821/N029821-ALTO00009.xml,,,Minnedosa,Ogilvie Flour Mills Co,E.,35000
data/N029821/N029821-ALTO00009.xml,,,Minnedosa,Ed Pearson E,E.,30000
data/N029821/N029821-ALTO00009.xml,,,Minnedosa,Wake Bros ',E.,13000
data/N029821/N029821-ALTO00009.xml,,,Morris..,'Ogilvie Flour Mills Co,E.,44000
data/N029821/N029821-ALTO00009.xml,,,Morris..,Western Elevator Co,E.,20000
data/N029821/N029821-ALTO00009.xml,,,Morris..,♦Union Bank,E.,15000
data/N029821/N029821-ALTO00009.xml,,,Moore Park,Lake of the Woods Mifling Co,E.,30000
data/N029821/N029821-ALTO00009.xml,,,Mowbrav,Manitoba Elevator Commission,E.,30000
data/N029821/N029821-ALTO00009.xml,,,Mowbrav,,,30000
data/N029821/N029821-ALTO00009.xml,,,McGregor,Lake of the Woods Milling Co 1,,E.,25000
data/N029821/N029821-ALTO00009.xml,,,McGregor,Western Canada Flour Mill Co,E.,25000
data/N029821/N029821-ALTO00009.xml,,,McGregor,Manitoba Elevator Commission,E.,25500
data/N029821/N029821-ALTO00009.xml,,,McAtilev,Manitoba Elevator Commission,E.,21200
data/N029821/N029821-ALTO00009.xml,,,McAtilev,,E.,19400
data/N029821/N029821-ALTO00009.xml,,,McTavish,Ogilvie Flour Mills Co,E.,25000
data/N029821/N029821-ALTO00009.xml,,,Napinka,Ogilvie Flour Mills Co,E.,50000
data/N029821/N029821-ALTO00009.xml,,,Napinka,Manitoba Elevator Commission,E.,28000
data/N029821/N029821-ALTO00009.xml,,,Napinka,,E.,27500
data/N029821/N029821-ALTO00009.xml,,,Napinka,,E.,17000
data/N029821/N029821-ALTO00009.xml,,,Napinka,*A D McDonald,E.,7000
